> -L"Unknown Fault in CA"
> -L"Blackwater fault zone"
-117.403366999	35.4303919988
-117.405199999	35.4320559994
> -L"Blackwater fault zone"
-117.390348	35.4204059992
-117.392423	35.4228150004
-117.394462	35.4257970004
-117.399881	35.4329499995
-117.401002	35.4346319994
-117.406304	35.4410529989
> -L"Blackwater fault zone"
-117.006841	35.0146369988
-117.006431999	35.0140389992
-117.005912	35.0122199993
-117.005506001	35.0115969988
-116.993282	35.0017719992
> -L"Blackwater fault zone"
-117.009587999	35.0123879988
-116.99979	35.0059119993
> -L"Blackwater fault zone"
-117.007257	35.017135999
-117.005619	35.0163819988
-117.004982001	35.0156159988
-117.002667	35.0098229994
> -L"Blackwater fault zone"
-117.010753	35.019336999
-117.009395	35.0187749993
> -L"Blackwater fault zone"
-117.012107	35.0225249994
-117.012056	35.0207159991
> -L"Blackwater fault zone"
-117.030789	35.0229359988
-117.029641	35.0222890004
-117.027606	35.0214679995
> -L"Blackwater fault zone"
-117.011688	35.024978999
-117.010332	35.023512999
-117.009028	35.0217889991
> -L"Blackwater fault zone"
-117.017114	35.0269669992
-117.015549	35.0267499993
> -L"Blackwater fault zone"
-117.059698	35.0517319991
-117.055627001	35.0507369991
> -L"Blackwater fault zone"
-117.089772001	35.0642859988
-117.088518	35.0620469988
> -L"Blackwater fault zone"
-117.121982	35.071047999
-117.112624	35.0663399991
> -L"Blackwater fault zone"
-117.102621	35.0776759991
-117.096458	35.0716539988
> -L"Blackwater fault zone"
-117.097431	35.087846999
-117.093983	35.0859069994
> -L"Blackwater fault zone"
-117.140908001	35.1076889988
-117.128711	35.0990249988
-117.121046	35.0924669994
-117.11873	35.0907669991
> -L"Blackwater fault zone"
-117.108890999	35.0958179989
-117.106862	35.0940959991
> -L"Blackwater fault zone"
-117.168928	35.1409939993
-117.168637	35.1403720004
-117.158347	35.1305619994
-117.153522	35.1251549993
-117.147755	35.1191079991
> -L"Blackwater fault zone"
-117.193821999	35.1844109978
-117.189221	35.1775219994
> -L"Blackwater fault zone"
-117.227073999	35.2453689991
-117.226396	35.2419069994
-117.225762	35.240094999
-117.219158	35.2315119991
-117.217787999	35.2298989991
> -L"Blackwater fault zone"
-117.249868999	35.258042999
-117.246832	35.2552209993
-117.245166	35.2539309992
-117.242911	35.2524779988
-117.239628999	35.2495759994
-117.235121	35.2464689991
-117.232132	35.2442109991
> -L"Blackwater fault zone"
-117.372065	35.4079159993
